target_draw,draw_date,history_cutoff,period,era,consensus_ticket,actual_main_numbers,special_number,hits,m1_plus,m2_plus,m3_plus,m4_plus,m5_plus,m6_plus,n_supported_numbers,top1_score,top1_support,top6_mean_support,rank6_score,rank7_score,rank6_minus_rank7_margin,rank6_support,rank7_support,rank6_rank7_tied,top6_family_breadth_mean,top6_distinct_families,score_entropy_norm,support_concentration_hhi,top6_score_mass_fraction,minority_support_mass,strategy_disagreement,family_disagreement,top6_slots_in_43_49,top6_slots_in_1_12,winner_ranks,winner_supports,winner_min_rank,n_winners_rank_7_8,n_winners_rank_7_12,n_winners_rank_21plus,n_winners_zero_support,top6_mean_gap,winners_mean_gap,top1_missed,special_rank,best_single_strategy_hits,n_strategies_m2plus
105000099,2016-11-18,105000098,SEARCH_1117,PRE_2023,2;6;7;8;12;15,6;18;24;25;26;34,19,1,1,0,0,0,0,0,41,0.265152,6,5.8333,0.181818,0.181818,0.0,7,6,1,4.1667,8,0.869687,0.040685,0.363636,0.24026,0.884736,0.838871,0,5,1;7;20;34;40;46,6;6;0;1;6;1,1,1,1,3,1,5.333,11.333,0,10,3,6
105000100,2016-11-22,105000099,SEARCH_1117,PRE_2023,2;5;6;8;12;18,1;21;24;25;34;44,19,0,0,0,0,0,0,0,44,0.340909,8,5.3333,0.151515,0.136364,0.015152,5,6,0,3.8333,7,0.903207,0.036918,0.339827,0.244589,0.909125,0.873611,0,5,22;24;26;27;30;45,0;3;3;2;2;3,22,0,0,6,1,6.0,4.833,1,7,1,0
105000101,2016-11-25,105000100,SEARCH_1117,PRE_2023,2;10;12;15;19;33,1;3;22;28;37;42,10,0,0,0,0,0,0,0,44,0.265152,6,5.6667,0.151515,0.143939,0.007576,6,4,0,3.6667,6,0.903733,0.035166,0.32684,0.225108,0.900575,0.846823,0,3,8;11;26;32;41;42,3;3;1;1;1;3,8,1,2,4,0,11.833,6.0,1,4,2,3
105000102,2016-11-29,105000101,SEARCH_1117,PRE_2023,1;12;15;17;19;33,3;21;26;28;38;40,42,0,0,0,0,0,0,0,45,0.212121,6,5.6667,0.151515,0.136364,0.015152,6,3,0,3.5,6,0.915083,0.033508,0.311688,0.218615,0.903546,0.875858,0,2,24;28;31;33;38;43,1;1;3;1;1;1,24,0,0,6,0,11.833,5.0,1,30,2,1
105000103,2016-12-02,105000102,SEARCH_1117,PRE_2023,3;5;8;12;15;19,5;25;26;34;40;49,47,1,1,0,0,0,0,0,43,0.234848,6,5.5,0.159091,0.136364,0.022727,5,6,0,3.3333,7,0.910623,0.033601,0.316017,0.246753,0.899726,0.861498,0,4,3;16;23;36;42;47,4;3;2;4;0;2,3,0,0,4,1,13.333,4.333,1,37,2,2
105000104,2016-12-06,105000103,SEARCH_1117,PRE_2023,5;9;11;12;15;19,27;30;32;41;44;46,42,0,0,0,0,0,0,0,41,0.242424,6,5.3333,0.151515,0.151515,0.0,5,5,1,3.6667,6,0.891168,0.036178,0.322511,0.175325,0.895842,0.860701,0,4,14;21;37;38;46;47,0;0;5;2;4;2,14,0,0,5,2,17.0,10.667,1,24,3,1
105000105,2016-12-09,105000104,SEARCH_1117,PRE_2023,8;9;12;15;19;33,12;28;38;42;44;49,2,1,1,0,0,0,0,0,45,0.189394,6,5.1667,0.143939,0.143939,0.0,6,4,1,3.5,6,0.925562,0.03109,0.279221,0.274892,0.910423,0.87681,0,3,1;25;32;33;36;41,6;3;1;1;2;3,1,0,0,5,0,18.5,6.5,0,29,3,2
105000106,2016-12-13,105000105,SEARCH_1117,PRE_2023,6;9;12;15;28;33,19;29;33;36;39;49,6,1,1,0,0,0,0,0,44,0.219697,7,6.0,0.159091,0.143939,0.015152,6,6,0,3.8333,7,0.907989,0.034829,0.341991,0.266234,0.903053,0.874167,0,3,6;7;21;30;35;38,6;2;6;5;3;5,6,1,1,4,0,9.667,17.333,1,5,3,6
105000107,2016-12-16,105000106,SEARCH_1117,PRE_2023,6;9;15;25;28;32,11;19;25;34;36;42,8,1,1,0,0,0,0,0,43,0.227273,6,5.8333,0.174242,0.166667,0.007576,4,7,0,3.8333,8,0.898765,0.035756,0.32684,0.264069,0.893643,0.857585,0,2,2;13;20;28;29;38,1;3;6;2;3;2,2,0,0,3,0,10.0,3.833,1,8,2,2
105000108,2016-12-20,105000107,SEARCH_1117,PRE_2023,4;11;15;25;28;34,1;29;35;36;44;46,6,0,0,0,0,0,0,0,43,0.25,7,5.6667,0.166667,0.159091,0.007576,7,4,0,4.5,8,0.891267,0.037031,0.329004,0.183983,0.898615,0.848248,0,2,12;17;26;33;36;42,1;1;4;1;7;1,12,0,1,4,0,7.167,6.5,1,7,2,4
105000109,2016-12-23,105000108,SEARCH_1117,PRE_2023,6;12;15;25;33;44,8;23;28;38;41;42,30,0,0,0,0,0,0,0,41,0.25,6,6.6667,0.151515,0.151515,0.0,4,5,1,4.3333,8,0.881212,0.038558,0.352814,0.160173,0.881292,0.852577,1,2,16;21;29;34;36;49,1;3;3;0;1;1,16,0,0,5,1,5.833,7.667,1,48,2,1
105000110,2016-12-27,105000109,SEARCH_1117,PRE_2023,6;15;28;32;33;44,10;25;26;29;31;40,2,0,0,0,0,0,0,0,43,0.219697,6,6.0,0.151515,0.136364,0.015152,5,3,0,4.3333,9,0.913078,0.033086,0.300866,0.181818,0.900037,0.863357,1,1,9;37;38;44;47;48,0;4;0;0;2;1,9,0,1,5,3,6.667,8.5,1,29,1,0
105000111,2016-12-30,105000110,SEARCH_1117,PRE_2023,1;6;9;25;28;44,6;7;35;37;38;47,12,1,1,0,0,0,0,0,42,0.242424,7,5.8333,0.166667,0.166667,0.0,4,6,1,4.5,9,0.905024,0.034773,0.331169,0.274892,0.893919,0.847493,1,3,6;8;23;29;30;36,4;1;7;3;2;4,6,1,1,4,0,9.167,10.167,1,9,2,6
106000001,2017-01-03,105000111,SEARCH_1117,PRE_2023,6;25;28;33;35;44,18;22;41;42;47;49,45,0,0,0,0,0,0,0,40,0.242424,6,6.6667,0.151515,0.143939,0.007576,8,5,0,4.6667,9,0.895177,0.035475,0.324675,0.231602,0.886694,0.849164,1,1,10;24;26;35;40;45,5;0;3;2;4;1,10,0,1,5,1,2.833,6.167,1,28,3,3
106000002,2017-01-06,106000001,SEARCH_1117,PRE_2023,12;28;33;35;38;44,12;14;32;35;40;43,17,2,1,1,0,0,0,0,42,0.212121,6,6.1667,0.159091,0.151515,0.007576,5,5,0,4.3333,9,0.901507,0.034866,0.320346,0.238095,0.891582,0.831769,1,1,1;5;14;18;23;25,6;2;5;6;2;6,1,0,0,2,0,4.667,10.0,0,45,3,5
106000003,2017-01-10,106000002,SEARCH_1117,PRE_2023,4;6;12;28;35;44,4;13;14;37;39;46,31,1,1,0,0,0,0,0,44,0.219697,7,5.6667,0.166667,0.159091,0.007576,4,5,0,4.1667,9,0.913984,0.03348,0.318182,0.225108,0.896184,0.855602,1,3,3;8;12;24;38;40,4;5;1;3;4;2,3,1,2,3,0,7.5,11.333,1,32,3,7
106000004,2017-01-13,106000003,SEARCH_1117,PRE_2023,9;15;28;33;35;44,14;19;21;25;27;38,22,0,0,0,0,0,0,0,40,0.204545,7,5.8333,0.151515,0.143939,0.007576,4,4,0,4.3333,9,0.900234,0.033807,0.300866,0.201299,0.890757,0.84191,1,1,15;18;28;36;43;45,1;2;0;2;0;3,15,0,0,4,2,13.833,7.0,1,37,2,1
106000005,2017-01-17,106000004,SEARCH_1117,PRE_2023,9;15;22;28;35;44,4;12;17;28;34;40,7,1,1,0,0,0,0,0,43,0.227273,6,5.8333,0.143939,0.128788,0.015152,6,3,0,4.3333,8,0.912704,0.032936,0.309524,0.199134,0.906814,0.867598,1,1,4;8;10;35;40;44,0;4;1;6;1;4,4,1,2,3,1,13.833,7.333,1,45,2,1
106000006,2017-01-20,106000005,SEARCH_1117,PRE_2023,9;25;28;37;38;44,1;5;16;18;31;41,13,0,0,0,0,0,0,0,45,0.287879,8,6.3333,0.143939,0.136364,0.007576,6,3,0,4.5,9,0.912389,0.035279,0.339827,0.274892,0.899159,0.864884,1,1,19;22;23;25;28;32,1;1;2;3;2;3,19,0,0,5,0,9.5,11.167,1,10,1,0
106000007,2017-01-24,106000006,SEARCH_1117,PRE_2023,1;9;25;28;37;40,1;9;17;31;33;48,49,2,1,1,0,0,0,0,44,0.257576,6,6.0,0.159091,0.136364,0.022727,8,5,0,3.8333,7,0.909071,0.035391,0.339827,0.225108,0.902241,0.862858,0,2,1;2;29;42;44;46,6;7;0;1;3;1,1,0,0,4,1,8.833,15.0,0,43,2,4
106000008,2017-01-27,106000007,SEARCH_1117,PRE_2023,1;6;9;33;40;44,1;5;7;31;35;49,42,1,1,0,0,0,0,0,39,0.401515,9,6.0,0.136364,0.128788,0.007576,6,3,0,4.0,8,0.880091,0.04017,0.329004,0.136364,0.891707,0.852202,1,3,1;10;23;38;41;42,9;0;0;3;5;2,1,0,1,4,2,4.167,4.167,0,28,2,7
106000009,2017-01-28,106000008,SEARCH_1117,PRE_2023,1;2;6;33;37;44,1;19;20;25;30;32,2,1,1,0,0,0,0,0,44,0.386364,9,5.5,0.121212,0.113636,0.007576,4,5,0,3.8333,8,0.912187,0.036712,0.333333,0.25974,0.898572,0.85947,1,3,1;18;25;36;47;48,9;0;2;2;0;2,1,0,0,4,2,8.833,10.0,0,5,2,2
106000010,2017-01-29,106000009,SEARCH_1117,PRE_2023,1;6;9;25;33;44,3;8;9;12;14;22,46,1,1,0,0,0,0,0,40,0.416667,10,6.5,0.159091,0.151515,0.007576,4,5,0,4.3333,8,0.866358,0.044227,0.385281,0.209957,0.873717,0.833876,1,3,6;12;27;32;39;44,3;1;4;0;1;1,6,0,1,4,1,5.167,9.0,1,33,1,0
106000011,2017-01-30,106000010,SEARCH_1117,PRE_2023,1;6;13;25;38;44,10;19;26;29;43;45,20,0,0,0,0,0,0,0,43,0.280303,7,6.0,0.136364,0.128788,0.007576,5,5,0,4.3333,9,0.905912,0.035428,0.341991,0.272727,0.889393,0.85104,1,2,13;19;35;38;48;49,1;1;0;0;5;9,13,0,0,4,2,7.333,14.5,1,46,2,5
106000012,2017-01-31,106000011,SEARCH_1117,PRE_2023,1;6;13;15;25;44,4;11;16;28;33;46,17,0,0,0,0,0,0,0,45,0.378788,9,6.8333,0.174242,0.136364,0.037879,5,3,0,4.3333,8,0.898033,0.040057,0.380952,0.222944,0.892234,0.861276,1,2,9;16;19;28;31;40,1;2;1;5;3;2,9,0,1,3,0,11.833,8.333,1,48,2,2
106000013,2017-02-01,106000012,SEARCH_1117,PRE_2023,1;6;13;25;28;44,4;9;11;32;43;47,44,0,0,0,0,0,0,0,44,0.295455,7,6.8333,0.181818,0.166667,0.015152,8,4,0,4.8333,9,0.888342,0.039083,0.372294,0.246753,0.887577,0.850028,1,2,7;21;22;25;30;43,4;2;2;1;1;5,7,1,1,5,0,8.0,3.833,1,6,2,2
106000014,2017-02-03,106000013,SEARCH_1117,PRE_2023,1;2;4;6;25;28,2;11;25;29;30;33,20,2,1,1,0,0,0,0,41,0.318182,7,5.3333,0.166667,0.136364,0.030303,6,6,0,3.6667,7,0.89737,0.03674,0.34632,0.166667,0.902367,0.860828,0,4,3;4;11;15;34;48,4;3;6;2;0;5,3,0,1,2,1,9.167,7.333,1,46,3,7
106000015,2017-02-07,106000014,SEARCH_1117,PRE_2023,1;2;6;11;13;25,6;18;19;23;32;49,21,1,1,0,0,0,0,0,42,0.280303,8,5.3333,0.136364,0.128788,0.007576,4,6,0,3.5,7,0.89788,0.036965,0.34632,0.214286,0.892648,0.860759,0,4,2;16;17;30;42;46,6;3;0;3;1;1,2,0,0,3,1,6.0,9.0,1,26,2,2
106000016,2017-02-10,106000015,SEARCH_1117,PRE_2023,1;5;6;13;17;24,7;11;12;15;24;26,6,1,1,0,0,0,0,0,37,0.310606,7,5.6667,0.159091,0.151515,0.007576,5,5,0,3.6667,6,0.861055,0.041416,0.359307,0.114719,0.884369,0.823693,0,3,4;8;9;25;39;44,1;4;0;4;7;0,4,1,2,3,2,10.833,13.5,1,3,3,4
106000017,2017-02-14,106000016,SEARCH_1117,PRE_2023,1;11;13;20;25;28,10;11;21;23;28;37,24,2,1,1,0,0,0,0,39,0.401515,9,6.3333,0.143939,0.136364,0.007576,4,9,0,4.1667,8,0.867374,0.043365,0.387446,0.246753,0.874361,0.826979,0,2,2;5;8;29;35;41,0;7;1;4;6;2,2,1,1,3,1,6.5,6.833,1,46,2,4
106000018,2017-02-17,106000017,SEARCH_1117,PRE_2023,1;11;13;25;27;28,6;16;21;23;46;49,39,0,0,0,0,0,0,0,42,0.356061,8,6.6667,0.136364,0.128788,0.007576,5,3,0,4.3333,8,0.878845,0.042606,0.378788,0.227273,0.886708,0.848491,0,2,19;24;28;33;37;49,2;2;1;2;0;5,19,0,0,5,1,7.333,3.333,1,13,2,2
106000019,2017-02-21,106000018,SEARCH_1117,PRE_2023,1;9;11;13;20;27,8;10;15;32;39;48,43,0,0,0,0,0,0,0,43,0.295455,7,6.0,0.151515,0.143939,0.007576,5,5,0,3.8333,7,0.890334,0.038305,0.361472,0.266234,0.883004,0.834065,0,3,12;16;24;25;33;36,1;2;3;2;3;3,12,0,1,4,0,9.833,7.667,1,13,2,2
106000020,2017-02-24,106000019,SEARCH_1117,PRE_2023,1;8;9;10;11;13,12;16;35;38;41;47,1,0,0,0,0,0,0,0,42,0.30303,10,6.6667,0.166667,0.136364,0.030303,4,6,0,3.8333,7,0.870572,0.043028,0.409091,0.242424,0.860123,0.840084,0,5,23;24;31;39;40;44,0;1;2;2;1;1,23,0,0,6,1,6.667,9.167,1,2,2,2
106000021,2017-02-28,106000020,SEARCH_1117,PRE_2023,1;9;10;11;13;25,6;14;15;19;30;43,31,0,0,0,0,0,0,0,41,0.25,6,5.1667,0.143939,0.128788,0.015152,5,5,0,3.6667,7,0.905824,0.034182,0.32684,0.225108,0.895545,0.85804,0,4,24;27;36;39;46;49,1;1;2;0;0;2,24,0,0,6,2,8.5,6.167,1,33,2,1
106000022,2017-03-03,106000021,SEARCH_1117,PRE_2023,1;9;10;11;13;37,2;16;20;37;43;48,10,1,1,0,0,0,0,0,43,0.204545,5,5.0,0.159091,0.143939,0.015152,4,5,0,3.5,8,0.915576,0.032899,0.316017,0.231602,0.901638,0.877189,0,4,6;12;15;25;38;49,2;2;4;4;2;0,6,0,1,3,1,9.0,5.333,1,3,2,2
106000023,2017-03-07,106000022,SEARCH_1117,PRE_2023,9;10;11;13;20;25,6;12;22;31;41;44,2,0,0,0,0,0,0,0,45,0.25,7,5.5,0.159091,0.136364,0.022727,5,3,0,3.6667,7,0.906165,0.034904,0.324675,0.220779,0.901284,0.872625,0,3,17;21;23;26;43;46,0;2;1;2;2;5,17,0,0,5,1,8.333,10.333,1,9,3,3
106000024,2017-03-10,106000023,SEARCH_1117,PRE_2023,3;6;10;11;13;25,11;12;21;35;41;48,1,1,1,0,0,0,0,0,45,0.204545,6,4.8333,0.166667,0.151515,0.015152,5,4,0,3.5,8,0.918404,0.032533,0.30303,0.209957,0.911694,0.873655,0,4,1;10;24;39;45;47,6;4;0;1;3;1,1,0,1,4,1,9.667,3.5,0,8,3,3
106000025,2017-03-14,106000024,SEARCH_1117,PRE_2023,3;9;11;12;13;16,15;17;20;32;33;39,21,0,0,0,0,0,0,0,43,0.386364,9,5.6667,0.151515,0.143939,0.007576,5,4,0,3.8333,8,0.892267,0.040189,0.37013,0.264069,0.895527,0.857741,0,4,8;20;26;27;30;43,1;2;4;1;3;2,8,1,1,4,0,9.0,8.0,1,24,1,0
106000026,2017-03-17,106000025,SEARCH_1117,PRE_2023,4;7;11;13;15;25,4;17;25;36;40;44,8,2,1,1,0,0,0,0,47,0.265152,7,5.6667,0.143939,0.136364,0.007576,4,4,0,3.6667,8,0.912137,0.035354,0.339827,0.316017,0.906732,0.869044,0,3,3;4;13;25;33;43,5;1;7;6;1;3,3,0,0,3,0,10.167,13.167,1,46,2,4
106000027,2017-03-21,106000026,SEARCH_1117,PRE_2023,1;5;11;25;28;32,8;16;27;32;43;44,7,1,1,0,0,0,0,0,40,0.325758,9,6.6667,0.181818,0.174242,0.007576,5,5,0,4.6667,7,0.867534,0.042765,0.38961,0.207792,0.871442,0.828873,0,3,4;9;13;20;23;30,4;2;5;7;1;3,4,0,1,2,0,8.833,7.333,1,26,2,4
106000028,2017-03-24,106000027,SEARCH_1117,PRE_2023,5;9;11;13;25;32,24;36;39;41;45;49,22,0,0,0,0,0,0,0,38,0.30303,8,6.0,0.159091,0.143939,0.015152,4,5,0,4.0,7,0.873388,0.039355,0.354978,0.170996,0.884888,0.849904,0,3,23;26;27;33;34;35,1;1;2;4;5;5,23,0,0,6,0,11.167,8.0,1,44,3,3
106000029,2017-03-28,106000028,SEARCH_1117,PRE_2023,5;10;11;13;25;32,21;22;32;37;42;44,38,1,1,0,0,0,0,0,40,0.310606,8,5.8333,0.166667,0.159091,0.007576,6,4,0,3.3333,6,0.884176,0.038418,0.350649,0.127706,0.887583,0.845561,0,3,6;14;21;33;44;45,0;0;6;1;4;6,6,0,0,4,2,11.167,8.333,1,37,2,4
106000030,2017-03-31,106000029,SEARCH_1117,PRE_2023,1;5;9;11;13;32,17;18;22;24;25;38,39,0,0,0,0,0,0,0,42,0.242424,9,6.0,0.159091,0.151515,0.007576,5,5,0,4.1667,8,0.893084,0.03704,0.344156,0.205628,0.885986,0.826397,0,4,8;14;15;22;23;35,2;5;3;1;4;3,8,1,1,3,0,15.667,6.0,1,48,2,2
106000031,2017-04-04,106000030,SEARCH_1117,PRE_2023,5;9;11;13;25;32,5;17;33;34;43;44,4,1,1,0,0,0,0,0,44,0.265152,10,6.1667,0.136364,0.136364,0.0,5,4,1,4.1667,8,0.915258,0.033573,0.320346,0.32684,0.895557,0.842145,0,3,2;11;12;19;28;34,6;3;2;4;1;7,2,0,2,2,0,13.167,10.333,1,15,2,6
106000032,2017-04-07,106000031,SEARCH_1117,PRE_2023,1;2;5;11;25;32,19;23;31;32;37;49,26,1,1,0,0,0,0,0,40,0.242424,7,5.8333,0.174242,0.151515,0.022727,4,5,0,4.0,8,0.885583,0.037481,0.348485,0.160173,0.892435,0.845844,0,4,2;17;20;22;28;44,0;3;3;9;2;6,2,0,0,3,1,7.833,7.333,1,31,3,7
106000033,2017-04-11,106000032,SEARCH_1117,PRE_2023,1;3;9;11;25;32,9;22;31;36;40;47,8,1,1,0,0,0,0,0,43,0.242424,8,5.6667,0.159091,0.143939,0.015152,5,6,0,4.0,7,0.89927,0.035934,0.341991,0.183983,0.897187,0.832048,0,4,6;21;26;34;38;40,5;2;3;1;1;2,6,0,0,5,0,13.333,8.167,1,44,3,2
106000034,2017-04-14,106000033,SEARCH_1117,PRE_2023,1;5;13;22;25;32,2;3;4;23;29;42,14,0,0,0,0,0,0,0,41,0.272727,6,6.3333,0.151515,0.128788,0.022727,4,3,0,4.3333,8,0.893611,0.036759,0.348485,0.183983,0.891038,0.843523,0,2,7;10;18;19;26;45,3;3;2;0;4;2,7,1,2,2,1,11.0,11.833,1,36,3,3
106000035,2017-04-18,106000034,SEARCH_1117,PRE_2023,1;2;13;22;25;32,14;21;25;35;36;39,18,1,1,0,0,0,0,0,40,0.265152,9,6.1667,0.166667,0.166667,0.0,7,9,1,4.1667,8,0.883372,0.038689,0.363636,0.203463,0.881189,0.825273,0,2,2;27;39;43;46;48,2;0;7;1;0;0,2,0,0,5,3,11.5,7.5,1,42,1,0
106000036,2017-04-21,106000035,SEARCH_1117,PRE_2023,1;13;17;25;32;44,5;15;22;23;28;39,25,0,0,0,0,0,0,0,40,0.265152,8,6.3333,0.166667,0.159091,0.007576,4,7,0,4.6667,9,0.895118,0.035728,0.333333,0.192641,0.892515,0.827073,1,1,9;24;25;41;44;47,2;0;4;0;3;0,9,0,1,5,3,12.5,6.833,1,1,1,0
106000037,2017-04-25,106000036,SEARCH_1117,PRE_2023,2;3;7;16;25;32,16;17;30;32;35;41,26,2,1,1,0,0,0,0,43,0.295455,9,5.5,0.151515,0.143939,0.007576,4,6,0,3.5,8,0.89076,0.038689,0.354978,0.231602,0.888482,0.853938,0,3,1;4;8;26;41;47,5;1;1;9;0;7,1,1,1,3,1,7.333,8.0,0,11,2,9
106000038,2017-04-28,106000037,SEARCH_1117,PRE_2023,7;13;17;22;25;32,1;3;19;31;32;42,43,1,1,0,0,0,0,0,42,0.272727,10,6.6667,0.159091,0.143939,0.015152,4,8,0,4.1667,8,0.889231,0.038333,0.365801,0.179654,0.88113,0.83572,0,1,1;8;27;29;31;43,3;0;1;1;10;1,1,1,1,4,1,10.667,8.167,0,18,1,0
106000039,2017-05-02,106000038,SEARCH_1117,PRE_2023,7;13;17;19;25;32,14;23;24;27;36;39,13,0,0,0,0,0,0,0,45,0.257576,10,6.3333,0.151515,0.143939,0.007576,5,7,0,3.8333,7,0.906757,0.035382,0.335498,0.24026,0.892206,0.868173,0,1,19;23;24;28;35;44,1;3;2;4;2;1,19,0,0,5,0,11.167,5.833,1,5,3,2
106000040,2017-05-05,106000039,SEARCH_1117,PRE_2023,2;7;13;17;22;32,1;9;18;19;34;49,11,0,0,0,0,0,0,0,44,0.287879,11,6.5,0.143939,0.143939,0.0,6,4,1,4.1667,8,0.891447,0.038268,0.361472,0.21645,0.890124,0.856785,0,2,7;17;21;25;27;32,1;2;3;4;2;5,7,1,1,4,0,12.667,6.333,1,29,3,5
106000041,2017-05-09,106000040,SEARCH_1117,PRE_2023,2;3;7;19;23;32,16;17;20;21;32;40,15,1,1,0,0,0,0,0,45,0.333333,8,6.5,0.174242,0.136364,0.037879,5,3,0,4.0,8,0.885165,0.041866,0.409091,0.251082,0.875417,0.863058,0,3,2;12;21;34;42;43,2;1;5;1;10;1,2,0,1,4,0,6.833,6.833,1,37,2,3
106000042,2017-05-12,106000041,SEARCH_1117,PRE_2023,2;3;7;16;19;32,2;9;18;22;25;35,14,1,1,0,0,0,0,0,38,0.272727,11,6.6667,0.204545,0.143939,0.060606,6,5,0,4.0,8,0.867954,0.041538,0.396104,0.192641,0.869815,0.84034,0,3,3;11;31;39;41;47,5;0;0;1;4;0,3,0,1,4,3,7.0,5.0,1,18,1,0
106000043,2017-05-16,106000042,SEARCH_1117,PRE_2023,2;7;16;19;23;32,5;6;7;14;29;46,24,1,1,0,0,0,0,0,41,0.295455,10,5.8333,0.143939,0.143939,0.0,5,4,1,3.5,7,0.88999,0.037677,0.34632,0.248918,0.883846,0.858851,0,2,3;16;20;29;35;38,2;2;6;1;2;2,3,0,0,3,0,6.5,15.333,1,39,3,3
106000044,2017-05-19,106000043,SEARCH_1117,PRE_2023,3;10;12;13;19;32,15;16;21;23;28;46,14,0,0,0,0,0,0,0,45,0.272727,7,5.8333,0.143939,0.136364,0.007576,6,8,0,3.5,8,0.909403,0.034613,0.316017,0.298701,0.883563,0.88191,0,3,13;19;25;33;39;49,2;1;2;5;1;0,13,0,0,4,1,16.5,4.667,1,9,2,3
106000045,2017-05-23,106000044,SEARCH_1117,PRE_2023,3;10;16;19;23;32,2;10;15;22;26;32,42,2,1,1,0,0,0,0,42,0.340909,10,7.3333,0.166667,0.166667,0.0,4,6,1,4.6667,8,0.87002,0.042484,0.378788,0.188312,0.858788,0.851292,0,2,4;5;10;11;13;33,3;5;4;1;6;10,4,0,2,1,0,7.333,11.0,1,25,2,9
106000046,2017-05-26,106000045,SEARCH_1117,PRE_2023,3;8;15;16;19;22,8;14;16;19;21;35,20,3,1,1,1,0,0,0,42,0.219697,5,5.8333,0.19697,0.166667,0.030303,5,9,0,3.8333,7,0.891749,0.037162,0.350649,0.261905,0.881147,0.863132,0,2,2;5;6;14;26;33,6;2;5;5;3;2,2,0,0,2,0,6.167,6.0,1,18,3,7
106000047,2017-05-30,106000046,SEARCH_1117,PRE_2023,3;13;14;16;19;32,7;14;19;30;31;39,40,2,1,1,0,0,0,0,39,0.333333,10,7.8333,0.19697,0.159091,0.037879,7,6,0,4.6667,8,0.857755,0.045408,0.426407,0.203463,0.851599,0.820366,0,1,2;5;12;25;29;38,3;8;7;2;1;1,2,0,1,3,0,9.667,5.5,1,49,2,6
106000048,2017-06-02,106000047,SEARCH_1117,PRE_2023,3;13;14;16;19;32,3;7;8;23;30;31,32,1,1,0,0,0,0,0,40,0.340909,9,8.5,0.181818,0.151515,0.030303,6,5,0,5.0,8,0.847611,0.049821,0.467532,0.235931,0.849465,0.83772,0,1,2;8;15;21;26;34,7;3;1;3;1;3,2,1,1,3,0,10.333,3.167,1,5,3,6
106000049,2017-06-06,106000048,SEARCH_1117,PRE_2023,3;13;14;16;19;31,14;16;25;32;36;48,12,2,1,1,0,0,0,0,40,0.295455,7,6.8333,0.181818,0.181818,0.0,7,8,1,4.0,7,0.867251,0.042203,0.391775,0.17316,0.876919,0.855019,0,1,1;3;7;35;44;47,7;7;0;8;0;3,1,1,1,3,2,9.167,8.5,0,17,3,7
106000050,2017-06-09,106000049,SEARCH_1117,PRE_2023,1;13;14;16;19;32,24;26;31;32;37;46,1,1,1,0,0,0,0,0,38,0.416667,10,8.6667,0.181818,0.166667,0.015152,4,5,0,5.0,8,0.839778,0.05133,0.467532,0.255411,0.837248,0.822222,0,1,4;9;10;32;46;48,2;3;4;11;0;0,4,0,2,3,2,10.5,7.167,1,6,2,3
106000051,2017-06-13,106000050,SEARCH_1117,PRE_2023,3;11;13;14;16;19,2;4;17;22;36;43,40,0,0,0,0,0,0,0,41,0.356061,8,6.5,0.174242,0.174242,0.0,5,10,1,4.0,8,0.870459,0.043824,0.402597,0.28355,0.857446,0.852922,0,2,9;12;13;32;42;45,0;2;4;4;0;1,9,0,2,3,2,14.333,10.167,1,26,2,1
106000052,2017-06-16,106000051,SEARCH_1117,PRE_2023,13;14;16;17;19;32,1;15;21;26;36;45,10,0,0,0,0,0,0,0,40,0.439394,10,8.3333,0.181818,0.174242,0.007576,7,4,0,4.6667,7,0.834946,0.052848,0.450216,0.19697,0.836111,0.814625,0,0,14;15;17;34;36;45,2;1;5;0;2;6,14,0,0,3,1,10.5,8.667,1,27,2,1
106000053,2017-06-20,106000052,SEARCH_1117,PRE_2023,13;14;16;19;21;32,1;12;29;30;33;44,19,0,0,0,0,0,0,0,42,0.378788,9,8.1667,0.159091,0.143939,0.015152,6,4,0,4.6667,6,0.865532,0.046148,0.422078,0.235931,0.842623,0.82317,0,0,11;13;19;34;35;46,2;3;2;0;2;3,11,0,1,3,1,11.333,14.833,1,6,3,3
106000054,2017-06-23,106000053,SEARCH_1117,PRE_2023,13;14;16;19;21;32,2;8;12;34;41;42,7,0,0,0,0,0,0,0,39,0.363636,10,8.1667,0.174242,0.166667,0.007576,9,5,0,5.1667,7,0.856452,0.045754,0.417749,0.242424,0.841491,0.806081,0,0,10;13;14;30;31;37,2;1;1;4;1;6,10,0,1,3,0,12.333,9.5,1,40,2,5
106000055,2017-06-27,106000054,SEARCH_1117,PRE_2023,2;3;13;16;19;32,11;33;34;46;47;49,38,0,0,0,0,0,0,0,41,0.280303,8,6.8333,0.174242,0.159091,0.015152,4,5,0,4.5,8,0.871139,0.041444,0.385281,0.212121,0.880692,0.849834,0,2,10;22;33;35;40;49,4;1;1;0;6;3,10,0,1,5,1,13.167,12.667,1,9,3,2
106000056,2017-06-30,106000055,SEARCH_1117,PRE_2023,2;3;13;16;19;32,8;12;22;30;32;36,6,1,1,0,0,0,0,0,42,0.234848,7,6.5,0.181818,0.174242,0.007576,4,6,0,4.3333,8,0.876946,0.040254,0.374459,0.19697,0.876526,0.860143,0,2,2;9;22;31;32;44,0;1;5;2;10;4,2,0,1,4,1,14.167,3.667,1,17,2,8
